Type                                  Module                      Label             Process           
vector<reco::ElectronSeed>            "ecalDrivenElectronSeeds"   ""                "SIMembedding"    
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "SIMembedding"    
vector<reco::ForwardProton>           "ctppsProtons"              "multiRP"         "SIMembedding"    
vector<reco::ForwardProton>           "ctppsProtons"              "singleRP"        "SIMembedding"    
vector<reco::GenParticle>             "genParticles"              ""                "SIMembedding"    
vector<reco::GsfElectron>             "gedGsfElectrons"           ""                "SIMembedding"    
vector<reco::GsfElectron>             "lowPtGsfElectrons"         ""                "SIMembedding"    
vector<reco::GsfElectron>             "uncleanedOnlyGsfElectrons"   ""                "SIMembedding"    
vector<reco::GsfElectronCore>         "gedGsfElectronCores"       ""                "SIMembedding"    
vector<reco::GsfElectronCore>         "lowPtGsfElectronCores"     ""                "SIMembedding"    
vector<reco::GsfElectronCore>         "uncleanedOnlyGsfElectronCores"   ""                "SIMembedding"    
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "SIMembedding"    
vector<reco::GsfTrack>                "lowPtGsfEleGsfTracks"      ""                "SIMembedding"    
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "SIMembedding"    
vector<reco::HFEMClusterShape>        "hfEMClusters"              ""                "SIMembedding"    
vector<reco::HcalNoiseRBX>            "hcalnoise"                 ""                "SIMembedding"    
vector<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo> >    "pfImpactParameterTagInfos"   ""                "SIMembedding"    
vector<reco::JPTJet>                  "JetPlusTrackZSPCorJetAntiKt4"   ""                "SIMembedding"    
vector<reco::Muon>                    "muons"                     ""                "SIMembedding"    
vector<reco::Muon>                    "muons1stStep"              ""                "SIMembedding"    
vector<reco::Muon>                    "muonsFromCosmics"          ""                "SIMembedding"    
vector<reco::Muon>                    "muonsFromCosmics1Leg"      ""                "SIMembedding"    
vector<reco::PFBlock>                 "particleFlowBlock"         ""                "SIMembedding"    
vector<reco::PFCandidate>             "particleFlow"              ""                "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowEGamma"        ""                "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           ""                "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "AddedMuonsAndHadrons"   "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedCosmicsMuons"   "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedFakeMuons"   "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedHF"       "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughMuons"   "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughNeutralHadrons"   "SIMembedding"    
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedTrackerAndGlobalMuons"   "SIMembedding"    
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "SIMembedding"    
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "SIMembedding"    
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "SIMembedding"    
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "SIMembedding"    
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "SIMembedding"    
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "SIMembedding"    
vector<reco::PFJet>                   "ak4PFJets"                 ""                "SIMembedding"    
vector<reco::PFJet>                   "ak4PFJetsCHS"              ""                "SIMembedding"    
vector<reco::PFJet>                   "ak8PFJetsCHS"              ""                "SIMembedding"    
vector<reco::PFJet>                   "ak8PFJetsCHSSoftDrop"      "SubJets"         "SIMembedding"    
vector<reco::PFJet>                   "cmsTopTagPFJetsCHS"        "caTopSubJets"    "SIMembedding"    
vector<reco::PFMET>                   "pfChMet"                   ""                "SIMembedding"    
vector<reco::PFMET>                   "pfMet"                     ""                "SIMembedding"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "SIMembedding"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "SIMembedding"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "SIMembedding"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "SIMembedding"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "SIMembedding"    
vector<reco::PFTau>                   "hpsPFTauProducer"          ""                "SIMembedding"    
vector<reco::PFTauTransverseImpactParameter>    "hpsPFTauTransverseImpactParameters"   "PFTauTIP"        "SIMembedding"    
vector<reco::Photon>                  "gedPhotons"                ""                "SIMembedding"    
vector<reco::Photon>                  "ootPhotons"                ""                "SIMembedding"    
vector<reco::Photon>                  "photons"                   ""                "SIMembedding"    
vector<reco::PhotonCore>              "gedPhotonCore"             ""                "SIMembedding"    
vector<reco::PhotonCore>              "ootPhotonCore"             ""                "SIMembedding"    
vector<reco::PhotonCore>              "photonCore"                ""                "SIMembedding"    
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "SIMembedding"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "SIMembedding"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "SIMembedding"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "SIMembedding"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "SIMembedding"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJets"          ""                "SIMembedding"    
vector<reco::RecoEcalCandidate>       "hfRecoEcalCandidate"       ""                "SIMembedding"    
vector<reco::RecoTauPiZero>           "hpsPFTauProducer"          "pizeros"         "SIMembedding"    
vector<reco::SuperCluster>            "correctedHybridSuperClusters"   ""                "SIMembedding"    
vector<reco::SuperCluster>            "correctedMulti5x5SuperClustersWithPreshower"   ""                "SIMembedding"    
vector<reco::SuperCluster>            "hfEMClusters"              ""                "SIMembedding"    
vector<reco::SuperCluster>            "hybridSuperClusters"       ""                "SIMembedding"    
vector<reco::SuperCluster>            "lowPtGsfElectronSuperClusters"   ""                "SIMembedding"    
vector<reco::SuperCluster>            "multi5x5SuperClustersWithPreshower"   ""                "SIMembedding"    
vector<reco::SuperCluster>            "particleFlowEGamma"        ""                "SIMembedding"    
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "multi5x5EndcapSuperClusters"   "SIMembedding"    
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALBarrel"   "SIMembedding"    
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALEndcapWithPreshower"   "SIMembedding"    
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALBarrel"   "SIMembedding"    
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALEndcapWithPreshower"   "SIMembedding"    
vector<reco::SuperCluster>            "hybridSuperClusters"       "uncleanOnlyHybridSuperClusters"   "SIMembedding"    
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapSuperClusters"   "SIMembedding"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfGhostTrackVertexTagInfos"   ""                "SIMembedding"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderCvsLTagInfos"   ""                "SIMembedding"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderTagInfos"   ""                "SIMembedding"    
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfSecondaryVertexTagInfos"   ""                "SIMembedding"    
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFElectronsTagInfos"   ""                "SIMembedding"    
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFMuonsTagInfos"       ""                "SIMembedding"    
vector<reco::Track>                   "ckfInOutTracksFromConversions"   ""                "SIMembedding"    
vector<reco::Track>                   "ckfOutInTracksFromConversions"   ""                "SIMembedding"    
vector<reco::Track>                   "conversionStepTracks"      ""                "SIMembedding"    
vector<reco::Track>                   "cosmicDCTracks"            ""                "SIMembedding"    
vector<reco::Track>                   "cosmicMuons"               ""                "SIMembedding"    
vector<reco::Track>                   "cosmicMuons1Leg"           ""                "SIMembedding"    
vector<reco::Track>                   "cosmicsVetoTracks"         ""                "SIMembedding"    
vector<reco::Track>                   "displacedGlobalMuons"      ""                "SIMembedding"    
vector<reco::Track>                   "displacedStandAloneMuons"   ""                "SIMembedding"    
vector<reco::Track>                   "displacedTracks"           ""                "SIMembedding"    
vector<reco::Track>                   "generalTracks"             ""                "SIMembedding"    
vector<reco::Track>                   "globalMuons"               ""                "SIMembedding"    
vector<reco::Track>                   "refittedStandAloneMuons"   ""                "SIMembedding"    
vector<reco::Track>                   "standAloneMuons"           ""                "SIMembedding"    
vector<reco::Track>                   "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "SIMembedding"    
vector<reco::Track>                   "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "SIMembedding"    
vector<reco::Track>                   "refittedStandAloneMuons"   "UpdatedAtVtx"    "SIMembedding"    
vector<reco::Track>                   "standAloneMuons"           "UpdatedAtVtx"    "SIMembedding"    
vector<reco::Track>                   "tevMuons"                  "default"         "SIMembedding"    
vector<reco::Track>                   "tevMuons"                  "dyt"             "SIMembedding"    
vector<reco::Track>                   "tevMuons"                  "firstHit"        "SIMembedding"    
vector<reco::Track>                   "pfImpactParameterTagInfos"   "ghostTracks"     "SIMembedding"    
vector<reco::Track>                   "tevMuons"                  "picky"           "SIMembedding"    
vector<reco::TrackExtra>              "ckfInOutTracksFromConversions"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "ckfOutInTracksFromConversions"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "conversionStepTracks"      ""                "SIMembedding"    
vector<reco::TrackExtra>              "cosmicDCTracks"            ""                "SIMembedding"    
vector<reco::TrackExtra>              "cosmicMuons"               ""                "SIMembedding"    
vector<reco::TrackExtra>              "cosmicMuons1Leg"           ""                "SIMembedding"    
vector<reco::TrackExtra>              "displacedGlobalMuons"      ""                "SIMembedding"    
vector<reco::TrackExtra>              "displacedStandAloneMuons"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "electronGsfTracks"         ""                "SIMembedding"    
vector<reco::TrackExtra>              "generalTracks"             ""                "SIMembedding"    
vector<reco::TrackExtra>              "globalMuons"               ""                "SIMembedding"    
vector<reco::TrackExtra>              "refittedStandAloneMuons"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "standAloneMuons"           ""                "SIMembedding"    
vector<reco::TrackExtra>              "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "SIMembedding"    
vector<reco::TrackExtra>              "tevMuons"                  "default"         "SIMembedding"    
vector<reco::TrackExtra>              "tevMuons"                  "dyt"             "SIMembedding"    
vector<reco::TrackExtra>              "tevMuons"                  "firstHit"        "SIMembedding"    
vector<reco::TrackExtra>              "tevMuons"                  "picky"           "SIMembedding"    
vector<reco::TrackExtrapolation>      "trackExtrapolator"         ""                "SIMembedding"    
vector<reco::TrackJet>                "ak4TrackJets"              ""                "SIMembedding"    
vector<reco::Vertex>                  "inclusiveSecondaryVertices"   ""                "SIMembedding"    
vector<reco::Vertex>                  "offlinePrimaryVertices"    ""                "SIMembedding"    
vector<reco::Vertex>                  "offlinePrimaryVerticesWithBS"   ""                "SIMembedding"    
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Kshort"          "SIMembedding"    
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Lambda"          "SIMembedding"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVertices"   ""                "SIMembedding"    
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVerticesCvsL"   ""                "SIMembedding"    
vector<unsigned char>                 "generalTracks"             "QualityMasks"    "SIMembedding"    
trigger::TriggerEvent                 "hltTriggerSummaryAOD"      ""                "SIMembedding"    
